StockCode,revenue,units,weeks_active,mean_wk,sd_wk,cv,cum_share,ABC,XYZ,class,product
22499,21838.420000000002,3586,96,37.354166666666664,44.18596566109548,1.2583247015774885,0.40729526270158606,A,Y,AY,WOODEN UNION JACK BUNTING
22941,21753.08,2618,32,81.8125,90.34358698699879,2.4676477656734117,0.4083994949371095,A,Z,AZ,CHRISTMAS LIGHTS 10 REINDEER
21210,21735.89,15124,97,155.91752577319588,111.2317091801963,0.7824372764012514,0.40950285457196534,A,Y,AY,SET OF 72 RETROSPOT PAPER  DOILIES
22456,21607.95,4421,89,49.674157303370784,65.03002370948973,1.4658481604188864,0.4105997197024929,A,Y,AY,NATURAL SLATE CHALKBOARD LARGE
22969,21519.39,14473,55,263.1454545454545,294.297306098959,1.7924892763184126,0.4116920893405764,A,Z,AZ,HOMEMADE JAM SCENTED CANDLES
21213,21463.86,40433,104,388.77884615384613,301.23432019720985,0.7710876840383626,0.41278164015870245,A,Y,AY,PACK OF 72 SKULL CAKE CASES
21258,21450.31,1510,73,20.684931506849313,25.437219401853284,1.5967528780370437,0.4138705031502406,A,Z,AZ,VICTORIAN SEWING BOX LARGE
23209,21450.17,13189,32,412.15625,214.38841888783506,1.7612129930236828,0.41495935903508346,A,Z,AZ,LUNCH BAG VINTAGE DOILY
85048,21248.83,2691,60,44.85,53.098828548474955,1.7670307338926274,0.41603799447673845,A,Z,AZ,15CM CHRISTMAS GLASS BALL 20 LIGHTS
22570,20931.100000000002,5639,85,66.34117647058824,80.73450801431643,1.4192413257959344,0.4171005012732456,A,Y,AY,FELTCRAFT CUSHION RABBIT
22424,20925.14,1532,82,18.682926829268293,17.21460623630767,1.1540942537257064,0.4181627055275783,A,Y,AY,ENAMEL BREAD BIN CREAM
23206,20911.98,12183,35,348.0857142857143,183.60353249013795,1.6656895143112036,0.419224241752546,A,Z,AZ,LUNCH BAG APPLE DESIGN
84997A,20893.73,5366,94,57.08510638297872,56.17554275440516,1.079996233153535,0.42028485156900985,A,Y,AY,GREEN 3 PIECE MINI DOTS CUTLERY SET
22294,20881.88,16873,103,163.81553398058253,149.1270512126775,0.915609550183275,0.4213448598544725,A,Y,AY,HEART FILIGREE DOVE  SMALL
22356,20881.25,20026,104,192.55769230769232,111.03448488401163,0.5738507482819019,0.42240483615980595,A,X,AX,CHARLOTTE BAG PINK POLKADOT
21218,20822.81,5262,104,50.59615384615385,38.78006675208915,0.7627689229833812,0.42346184592744246,A,Y,AY,RED SPOTTY BISCUIT TIN
48116,20728.07,3454,88,39.25,72.2702860992923,2.035442112718657,0.4245140464927962,A,Z,AZ,DOORMAT MULTICOLOUR STRIPE
22632,20582.33,10310,32,322.1875,364.621008498838,2.506466941975893,0.42555884898826724,A,Z,AZ,HAND WARMER RED RETROSPOT
22617,20571.74,4256,90,47.28888888888889,53.004821583617385,1.261432960037469,0.42660311391299544,A,Y,AY,BAKING SET SPACEBOY DESIGN
22693,20469.08,17875,68,262.86764705882354,471.8280076345732,2.3204196564570974,0.4276421675995312,A,Z,AZ,GROW A FLYTRAP OR SUNFLOWER IN TIN
20723,20438.45,18340,104,176.34615384615384,98.55891434423356,0.5562011233058033,0.42867966644264366,A,X,AX,STRAWBERRY CHARLOTTE BAG
21559,20416.93,8255,104,79.375,59.006694946791335,0.7398088022353458,0.4297160728851531,A,X,AX,STRAWBERRY LUNCH BOX WITH CUTLERY
22568,20271.22,5486,91,60.285714285714285,68.2505654375089,1.2615670561903145,0.4307450827806432,A,Y,AY,FELTCRAFT CUSHION OWL
85150,20255.57,8368,89,94.02247191011236,73.9045726116533,0.939363086594391,0.43177329824911487,A,Y,AY,LADIES & GENTLEMEN METAL SIGN
21216,20213.55,3893,98,39.724489795918366,30.864112083218295,0.83384901354814,0.4327993806937326,A,Y,AY,"SET 3 RETROSPOT TEA,COFFEE,SUGAR"
22273,20189.34,7368,103,71.53398058252426,177.21311062982235,2.479169764090399,0.4338242341876719,A,Z,AZ,FELTCRAFT DOLL MOLLY
22569,20134.43,5529,85,65.04705882352941,82.25510635217975,1.4686844073523788,0.43484630033416194,A,Y,AY,FELTCRAFT CUSHION BUTTERFLY
21622,20021.09,3716,94,39.53191489361702,76.44868995799568,2.0493850081861713,0.43586261310312685,A,Z,AZ,VINTAGE UNION JACK CUSHION COVER
22900,19895.14,6176,63,98.03174603174604,100.65029978545621,1.5373136179552311,0.436872532384362,A,Z,AZ,SET 2 TEA TOWELS I LOVE LONDON
22413,19754.79,6985,97,72.01030927835052,152.96673759114546,2.20460723038266,0.43787532720348626,A,Z,AZ,METAL SIGN TAKE IT OR LEAVE IT
48129,19646.079999999998,3132,101,31.00990099009901,56.246154544022815,1.8395105570582082,0.43887260367365377,A,Z,AZ,DOORMAT TOPIARY
22381,19634.24,9272,98,94.61224489795919,91.00533944379093,1.0163947243898395,0.4398692791204412,A,Y,AY,TOY TIDY PINK POLKADOT
21174,19619.42,9709,104,93.35576923076923,88.00274910415001,0.9381170303992178,0.4408652022727614,A,Y,AY,POTTERING IN THE SHED METAL SIGN
22558,19539.59,13827,71,194.74647887323943,138.90209484277142,1.0951986040097694,0.4418570730858559,A,Y,AY,CLOTHES PEGS RETROSPOT PACK 24
22169,19533.1,2278,99,23.01010101010101,18.228982837663082,0.8385402785200917,0.44284861445285784,A,Y,AY,FAMILY ALBUM WHITE PICTURE FRAME
22561,19532.52,11647,89,130.86516853932585,98.50913559518176,0.9073241531378718,0.44384012637783604,A,Y,AY,WOODEN SCHOOL COLOURING SET
21340,19337.48,1771,78,22.705128205128204,22.54410336954204,1.2770940864539613,0.4448217376609182,A,Y,AY,CLASSIC METAL BIRDCAGE PLANT HOLDER
22427,19326.83,3219,70,45.98571428571429,35.49545504980246,1.1654422106721374,0.445802808327531,A,Y,AY,ENAMEL FLOWER JUG CREAM
22952,19274.7,33051,51,648.0588235294117,728.3164535218108,1.8879330611279213,0.44678123276535964,A,Z,AZ,60 CAKE CASES VINTAGE CHRISTMAS
21908,19180.58,9704,104,93.3076923076923,116.67123146231694,1.244366400272393,0.4477548794734137,A,Y,AY,CHOCOLATE THIS WAY METAL SIGN
22061,19161.17,2175,99,21.96969696969697,29.367292143921258,1.3815221346907574,0.44872754088891637,A,Y,AY,LARGE CAKE STAND  HANGING STRAWBERY
84949,19104.899999999998,11999,102,117.63725490196079,117.74227512157928,1.0153930222959457,0.4496973459205005,A,Y,AY,SILVER HANGING T-LIGHT HOLDER
71053,18970.52,4786,104,46.01923076923077,43.266386596424674,0.9356495525146231,0.45066032953976914,A,Y,AY,WHITE METAL LANTERN
84947,18911.670000000002,15944,103,154.79611650485438,136.30209809667247,0.8859812348156418,0.4516203258088759,A,Y,AY,ANTIQUE SILVER TEA GLASS ENGRAVED
47591D,18730.32,9650,100,96.5,69.61735241716507,0.7588524267320995,0.4525711163693698,A,Y,AY,PINK FAIRY CAKE CHILDRENS APRON
22555,18718.27,11572,89,130.02247191011236,123.51674320881008,1.1005538619503459,0.4535212952464406,A,Y,AY,PLASTERS IN TIN STRONGMAN
21035,18681.38,6006,104,57.75,72.46502336748733,1.2487583083383533,0.45446960150928073,A,Y,AY,SET/2 RED RETROSPOT TEA TOWELS
22041,18650.87,7540,101,74.65346534653466,67.64117616416267,0.9309558862590814,0.4554163590201507,A,Y,AY,"RECORD FRAME 7"" SINGLE SIZE"
21121,18488.95,15252,104,146.65384615384616,147.67846003354387,1.002133638657429,0.45635489713020133,A,Y,AY,SET/10 RED POLKADOT PARTY CANDLES
22847,18352.739999999998,1157,51,22.686274509803923,16.477245153336078,1.4470174689399706,0.45728652093327565,A,Y,AY,BREAD BIN DINER STYLE IVORY
21484,18320.89,4631,96,48.239583333333336,71.07072012278988,1.552511764595199,0.4582165279631527,A,Z,AZ,CHICK GREY HOT WATER BOTTLE
21430,18082.47,4631,80,57.8875,51.879849933417546,1.1537407925428858,0.4591344322908105,A,Y,AY,SET/3 RED GINGHAM ROSE STORAGE BOX
22505,18074.23,3781,91,41.54945054945055,39.157875250569894,1.0708785638273641,0.4600519183386835,A,Y,AY,MEMO BOARD COTTAGE DESIGN
79323W,18048.72,3004,24,125.16666666666667,98.5369790072948,2.4304412132483,0.4609681094451354,A,Z,AZ,WHITE CHERRY LIGHTS
22147,17951.58,12868,102,126.15686274509804,167.61416946046523,1.3423107352469634,0.46187936952024095,A,Y,AY,FELTCRAFT BUTTERFLY HEARTS
22560,17904.21,14870,89,167.07865168539325,149.41067753610434,1.0452311740458131,0.46278822499420513,A,Y,AY,TRADITIONAL MODELLING CLAY
22352,17879.16,7109,104,68.35576923076923,47.337851655969125,0.6891841995696741,0.46369580887731876,A,X,AX,LUNCH BOX WITH CUTLERY RETROSPOT
22297,17840.12,13825,104,132.93269230769232,112.13508362278452,0.8394825117774377,0.46460141100766555,A,Y,AY,HEART IVORY TRELLIS SMALL
84945,17767.96,21630,92,235.1086956521739,213.7969899006711,1.027160236442151,0.46550335014416905,A,Y,AY,MULTI COLOUR SILVER T-LIGHT HOLDER
84970L,17736.68,17709,103,171.93203883495147,127.01059567780109,0.7452333771243971,0.4664037014418778,A,X,AX,SINGLE HEART ZINC T-LIGHT HOLDER
21914,17729.11,12960,92,140.8695652173913,141.16502830868316,1.1194988192535147,0.4673036684704154,A,Y,AY,BLUE HARMONICA IN BOX
22633,17656.47,8579,35,245.11428571428573,214.44754897294627,2.0447158443583873,0.4681999481392969,A,Z,AZ,HAND WARMER UNION JACK
22776,17540.41,1709,60,28.483333333333334,20.950702157778743,1.2866532486824134,0.4690903363577146,A,Y,AY,SWEETHEART CAKESTAND 3 TIER
21136,17502.15,10526,103,102.19417475728156,102.44693109714935,1.007257027074026,0.46997878241781116,A,Y,AY,PAINTED METAL PEARS ASSORTED
84467,17477.66,816,17,48.0,67.78181909627389,4.074207725313503,0.47086598531383866,A,Z,AZ,ENGLISH ROSE DESIGN QUILTED THROW
20718,17467.35,13361,104,128.47115384615384,95.40093797047281,0.7390076985815117,0.4717526648525141,A,X,AX,RED RETROSPOT SHOPPER BAG
22557,17437.6,10391,89,116.75280898876404,103.24433518455983,1.0353989745953784,0.4726378342184228,A,Y,AY,PLASTERS IN TIN VINTAGE PAISLEY
84992,17404.8,35126,104,337.75,302.7560699045977,0.8920710466766802,0.4735213385871301,A,Y,AY,72 SWEETHEART FAIRY CAKE CASES
22366,17264.77,2543,99,25.68686868686869,45.59060198192624,1.8238160050203023,0.4743977347376015,A,Z,AZ,DOORMAT AIRMAIL
21889,17119.41,12824,104,123.3076923076923,122.82650775876958,0.9912971936193238,0.47526675210779196,A,Y,AY,WOODEN BOX OF DOMINOES
23240,17037.52,4186,27,155.03703703703704,80.7400774953809,1.9641347724657938,0.47613161256881054,A,Z,AZ,SET OF 4 KNICK KNACK TINS DOILY
21156,17017.88,9145,103,88.7864077669903,106.62161890236668,1.2048568807818858,0.47699547606199266,A,Y,AY,RETROSPOT CHILDRENS APRON
22654,17001.02,2539,72,35.263888888888886,35.76015291880355,1.3817378735490269,0.4778584837060034,A,Y,AY,DELUXE SEWING KIT
21535,16921.15,6809,103,66.10679611650485,49.72294073878702,0.7585520957136384,0.47871743698030417,A,Y,AY,RED RETROSPOT SMALL MILK JUG
22652,16822.1,9927,70,141.81428571428572,145.09080543558287,1.420794798866362,0.4795713622676289,A,Y,AY,TRAVEL SEWING KIT
21533,16793.07,3379,104,32.49038461538461,23.275886598323456,0.712940559866325,0.4804238139309061,A,X,AX,RETRO SPOT LARGE MILK JUG
21164,16679.510000000002,5999,104,57.68269230769231,73.60314266494896,1.2698510372760787,0.48127050104899394,A,Y,AY,HOME SWEET HOME METAL SIGN
72760B,16634.41,1724,89,19.370786516853933,20.699902295812407,1.2198131768213414,0.48211489879592967,A,Y,AY,VINTAGE CREAM 3 BASKET CAKE STAND
22993,16507.23,12672,43,294.69767441860466,134.41115580184075,1.3820405512446678,0.48295284061774063,A,Y,AY,SET OF 4 PANTRY JELLY MOULDS
22837,16487.73,3541,31,114.2258064516129,181.85611705914093,3.253314729339281,0.4837897925784104,A,Z,AZ,HOT WATER BOTTLE BABUSHKA
22487,16393.6,1634,90,18.155555555555555,11.11625099594031,0.7641611134357147,0.48462196630168436,A,Y,AY,WHITE WOOD GARDEN PLANT LADDER
21155,16360.79,6673,94,70.98936170212765,72.19529884924836,1.1128797989913999,0.4854524745201357,A,Y,AY,RED RETROSPOT PEG BAG
23301,16357.05,8825,31,284.6774193548387,195.62947751583417,1.9718064979268515,0.48628279288829634,A,Z,AZ,GARDENERS KNEELING PAD KEEP CALM
22191,16284.050000000001,1975,87,22.701149425287355,38.95140530722409,1.9168509533376161,0.48710940562244137,A,Z,AZ,IVORY DINER WALL CLOCK
22662,16266.41,9983,72,138.65277777777777,96.81987918945045,1.0672331576615537,0.4879351229129694,A,Y,AY,LUNCH BAG DOLLY GIRL DESIGN
35004C,16239.900000000001,3066,63,48.666666666666664,50.94462521905208,1.5591758104299853,0.48875949449996664,A,Z,AZ,SET OF 3 COLOURED  FLYING DUCKS
22296,16220.609999999999,9836,93,105.76344086021506,86.34780501848354,0.9250144433145163,0.48958288688586565,A,Y,AY,HEART IVORY TRELLIS LARGE
22193,16177.480000000001,1917,78,24.576923076923077,21.749768908024,1.167976146280381,0.49040408990196893,A,Y,AY,RED DINER WALL CLOCK
22634,16036.1,1697,81,20.950617283950617,19.38485312980724,1.1702938542501764,0.49121811617098815,A,Y,AY,CHILDS BREAKFAST SET SPACEBOY
21877,15996.8,14087,102,138.1078431372549,190.90368246181134,1.3959478247944828,0.49203014748909213,A,Y,AY,HOME SWEET HOME MUG
22692,15982.45,2137,72,29.680555555555557,41.969749800047175,1.8145372857026958,0.49284145037092036,A,Z,AZ,DOORMAT WELCOME TO OUR HOME
22759,15892.96,9396,69,136.17391304347825,133.79988970822623,1.3933082136503108,0.4936482105515424,A,Y,AY,SET OF 3 NOTEBOOKS IN PARCEL
22690,15859.74,2533,70,36.18571428571428,72.98606038382923,2.53842396909431,0.4944532844148767,A,Z,AZ,DOORMAT HOME SWEET HOME BLUE
22635,15834.81,1664,78,21.333333333333332,19.938650494699573,1.2178250928317946,0.49525709277881363,A,Y,AY,CHILDS BREAKFAST SET DOLLY GIRL
23313,15833.310000000001,2997,22,136.22727272727272,107.87864955728278,2.5606710630864207,0.4960608249995858,A,Z,AZ,VINTAGE CHRISTMAS BUNTING
22367,15811.82,8076,100,80.76,56.832221618914524,0.7415367260102238,0.49686346634261835,A,X,AX,CHILDRENS APRON SPACEBOY DESIGN
84375,15794.28,7595,96,79.11458333333333,69.63995673865259,0.9560250597957095,0.49766521731824487,A,Y,AY,SET OF 20 KIDS COOKIE CUTTERS
22170,15753.27,2401,97,24.75257731958763,24.391353884725163,1.0500153555988765,0.49846488653974835,A,Y,AY,PICTURE FRAME WOOD TRIPLE PORTRAIT
22619,15668.84,4021,83,48.44578313253012,45.75631450813132,1.1650308620181093,0.49926026991632116,A,Y,AY,SET OF 6 SOLDIER SKITTLES
22333,15651.199999999999,10037,103,97.44660194174757,117.87877855839203,1.2136251111667564,0.500054757849277,A,Y,AY,RETROSPOT PARTY BAG + STICKER SET
85232B,15606.800000000001,3090,56,55.17857142857143,63.639355217251634,1.8120058710890992,0.5008469919445576,A,Z,AZ,SET/3 RUSSIAN DOLL STACKING TINS
21891,15586.4,12171,94,129.4787234042553,153.40022351579827,1.2817267585129384,0.5016381904927982,A,Y,AY,TRADITIONAL WOODEN SKIPPING ROPE
22173,15426.65,5031,83,60.6144578313253,52.58369202015737,1.0884099110716303,0.5024212797939979,A,Y,AY,METAL 4 HOOK HANGER FRENCH CHATEAU
22749,15425.6,3778,64,59.03125,54.14529798284236,1.4038418600771552,0.503204315794982,A,Y,AY,FELTCRAFT PRINCESS CHARLOTTE DOLL
84378,15417.19,11660,104,112.11538461538461,123.77793360851652,1.098702112980384,0.5039869248866228,A,Y,AY,SET OF 3 HEART COOKIE CUTTERS
21844,15367.79,5387,101,53.336633663366335,50.08977485030707,0.963775984213659,0.5047670263300392,A,Y,AY,RED RETROSPOT MUG
22940,15363.56,3510,48,73.125,75.36990341260585,1.8494468713870533,0.5055469130497312,A,Z,AZ,FELTCRAFT CHRISTMAS FAIRY
21094,15334.88,19634,104,188.78846153846155,183.35956892416812,0.9665627958441794,0.5063253439121141,A,Y,AY,SET/6 RED SPOTTY PAPER PLATES
22365,15304.79,2331,98,23.785714285714285,49.392651483986526,2.14258529651305,0.5071022473426129,A,Z,AZ,DOORMAT RESPECTABLE HOUSE
22909,15294.52,17166,52,330.11538461538464,370.85992566541205,1.8643032057275786,0.5078786294462441,A,Z,AZ,SET OF 20 VINTAGE CHRISTMAS NAPKINS
21975,15288.32,31426,104,302.1730769230769,238.08933798123664,0.7841264854537854,0.5086546968247945,A,Y,AY,PACK OF 60 DINOSAUR CAKE CASES
21165,15175.83,9365,100,93.65,82.80149988882074,0.9191717695783628,0.5094250539736132,A,Y,AY,BEWARE OF THE CAT METAL SIGN
35970,15152.01,8422,75,112.29333333333334,156.94496998503521,1.7490678955052226,0.5101942019689762,A,Z,AZ,ZINC FOLKART SLEIGH BELLS
82582,15146.68,7496,97,77.27835051546391,59.68873118591307,0.8397639130933475,0.510963079402294,A,Y,AY,AREA PATROLLED METAL SIGN
22946,15094.47,978,44,22.227272727272727,25.164448562580777,2.0795112794585364,0.511729306545859,A,Z,AZ,WOODEN ADVENT CALENDAR CREAM
21122,15017.28,12347,102,121.04901960784314,115.11022504504282,0.96570409194002,0.5124916153621683,A,Y,AY,SET/10 PINK POLKADOT PARTY CANDLES
22606,14977.64,1075,79,13.60759493670886,27.22339572703492,2.3492037475922474,0.513251911968445,A,Z,AZ,WOODEN SKITTLES GARDEN SET
22730,14886.02,3707,63,58.84126984126984,53.007670275526294,1.4032905264486562,0.5140075577502214,A,Y,AY,ALARM CLOCK BAKELIKE IVORY
21770,14832.050000000001,2996,65,46.09230769230769,96.84293389893682,2.7485440791932323,0.5147604639009319,A,Z,AZ,OPEN CLOSED METAL SIGN
17003,14776.86,70405,98,718.4183673469388,1436.1918425932263,2.0637433069189672,0.5155105684908021,A,Z,AZ,BROCADE RING PURSE
21912,14685.08,3743,104,35.99038461538461,45.43607377239626,1.2563662197802872,0.5162560141342347,A,Y,AY,VINTAGE SNAKES & LADDERS
22485,14677.84,1101,91,12.098901098901099,10.366671966831383,0.986240107188374,0.5170010922599922,A,Y,AY,SET OF 2 WOODEN MARKET CRATES
21380,14622.820000000002,5041,102,49.42156862745098,66.2081081861901,1.3533466930202036,0.5177433774544685,A,Y,AY,WOODEN HAPPY BIRTHDAY GARLAND
84050,14549.75,9868,96,102.79166666666667,150.0553523601535,1.5387944875285111,0.5184819534615813,A,Z,AZ,PINK HEART SHAPE EGG FRYING PAN
22150,14527.5,7836,103,76.07766990291262,100.77403273139758,1.3282177999827596,0.519219400011751,A,Y,AY,3 STRIPEY MICE FELTCRAFT
21672,14461.03,11158,101,110.47524752475248,83.79147857144018,0.78497935915533,0.5199534724044822,A,Y,AY,WHITE SPOT RED CERAMIC DRAWER KNOB
22179,14425.36,2024,100,20.24,17.677880946184548,0.9085322222100434,0.5206857341127565,A,Y,AY,SET 10 LIGHTS NIGHT OWL
21169,14291.34,8873,83,106.90361445783132,106.42031422364482,1.2164538173046833,0.5214111926830751,A,Y,AY,YOU'RE CONFUSING ME METAL SIGN
20748,14266.98,1600,66,24.242424242424242,114.40293979628596,5.927591732735985,0.5221354146883989,A,Z,AZ,KENSINGTON COFFEE SET
23200,14197.28,7071,32,220.96875,113.10642558256589,1.7535428585645805,0.5228560985746692,A,Z,AZ,JUMBO BAG PEARS
22295,14188.689999999999,8602,94,91.51063829787235,85.5733031277299,1.0312923125027245,0.5235763464144164,A,Y,AY,HEART FILIGREE DOVE LARGE
22804,14123.0,5277,63,83.76190476190476,125.5773395273406,2.0742013484119335,0.5242932596911707,A,Z,AZ,CANDLEHOLDER PINK HANGING HEART
84380,14085.49,10412,104,100.11538461538461,86.94952309725984,0.8643075901318074,0.5250082688811862,A,Y,AY,SET OF 3 BUTTERFLY COOKIE CUTTERS
35400,14070.7,1443,31,46.54838709677419,54.646035970707224,2.6132899927182485,0.5257225272995977,A,Z,AZ,WOODEN BOX ADVENT CALENDAR
22627,14067.800000000001,1606,73,22.0,14.256577429383253,1.0073380481673126,0.5264366385078908,A,Y,AY,MINT KITCHEN SCALES
21257,14040.03,1558,102,15.27450980392157,16.231711330837104,1.0769040039232003,0.5271493400523946,A,Y,AY,VICTORIAN SEWING BOX MEDIUM
21668,14002.42,10426,97,107.48453608247422,74.40263679832155,0.7619790422775866,0.5278601324339487,A,Y,AY,RED STRIPE CERAMIC DRAWER KNOB
22271,13983.68,4887,99,49.36363636363637,51.01829494695986,1.0776276640871223,0.5285699735335652,A,Y,AY,FELTCRAFT DOLL ROSIE
23343,13978.95,6081,26,233.8846153846154,224.79756705499761,2.5599009416920686,0.5292795745284021,A,Z,AZ,JUMBO BAG VINTAGE CHRISTMAS
22236,13978.27,1128,89,12.674157303370787,11.65486172541789,1.0703170993797524,0.5299891410050045,A,Y,AY,CAKE STAND 3 TIER MAGIC GARDEN
21669,13960.28,10672,92,116.0,84.9097775858018,0.854127425480313,0.5306977942712515,A,Y,AY,BLUE STRIPE CERAMIC DRAWER KNOB
21259,13951.02,2311,104,22.221153846153847,24.867398523676034,1.1136935153332914,0.5314059774803617,A,Y,AY,VICTORIAN SEWING BOX SMALL
21888,13880.92,3525,104,33.89423076923077,34.86671383114735,1.0237341196369631,0.5321106022655747,A,Y,AY,BINGO SET
22444,13860.35,10135,54,187.6851851851852,163.88719360953849,1.5385763360477291,0.532814182874189,A,Z,AZ,GROW YOUR OWN PLANT IN A CAN
22621,13800.67,8737,80,109.2125,95.6506954390541,1.1334541596919143,0.5335147340000903,A,Y,AY,TRADITIONAL KNITTING NANCY
79323P,13787.93,2281,22,103.68181818181819,81.75421140376245,2.5559441740815423,0.5342146384167127,A,Z,AZ,PINK CHERRY LIGHTS
22109,13768.86,3343,103,32.45631067961165,37.114760210341636,1.1477133810892577,0.5349135747999011,A,Y,AY,FULL ENGLISH BREAKFAST PLATE
23077,13720.77,10415,38,274.07894736842104,176.08603265494773,1.684272946660779,0.535610070033229,A,Z,AZ,DOUGHNUT LIP GLOSS
47556B,13717.61,5206,52,100.11538461538461,245.43220411652632,3.576100224122747,0.5363064048582901,A,Z,AZ,TEA TIME TEA TOWELS
21871,13710.29,11536,95,121.43157894736842,159.97071890522614,1.405213012633076,0.5370023681047073,A,Y,AY,SAVE THE PLANET MUG
