StockCode,week,units,revenue,orders
15036,2010-12-06,21,20.520000000000003,7
15036,2010-12-13,35,32.08,6
15036,2010-12-20,30,25.68,4
15036,2011-01-03,18,16.68,4
15036,2011-01-10,159,133.44,9
15036,2011-01-17,39,36.75,3
15036,2011-01-24,112,86.0,6
15036,2011-01-31,1913,1197.25,12
15036,2011-02-07,68,79.16,3
15036,2011-02-14,762,537.9,10
15036,2011-02-21,128,103.03999999999999,7
15036,2011-02-28,91,106.09,7
15036,2011-03-07,369,282.03,9
15036,2011-03-14,1342,916.4200000000001,12
15036,2011-03-21,99,119.13,7
15036,2011-03-28,1253,868.07,7
15036,2011-04-04,147,134.49,7
15036,2011-04-11,864,651.12,11
15036,2011-04-18,174,158.01999999999998,16
15036,2011-04-25,793,593.59,7
15036,2011-05-02,972,749.56,12
15036,2011-05-09,1618,1234.94,27
15036,2011-05-16,1643,1238.8899999999999,22
15036,2011-05-23,397,416.71,10
15036,2011-05-30,193,183.18999999999997,12
15036,2011-06-06,1610,1240.7,18
15036,2011-06-13,1285,1063.75,19
15036,2011-06-20,169,160.26999999999998,17
15036,2011-06-27,167,147.41,8
15036,2011-07-04,1938,1433.74,14
15036,2011-07-11,352,295.36,14
15036,2011-07-18,510,447.29999999999995,16
15036,2011-07-25,638,474.74,7
15036,2011-08-01,943,785.8899999999999,11
15036,2011-08-08,268,235.23999999999998,13
15036,2011-08-15,60,49.8,4
15036,2011-08-22,60,49.8,3
15036,2011-08-29,181,232.14999999999998,20
15036,2011-09-05,215,187.25,7
15036,2011-09-12,64,56.31999999999999,5
15036,2011-09-19,93,84.38999999999999,6
15036,2011-09-26,30,29.699999999999996,5
15036,2011-10-03,721,533.23,8
15036,2011-10-10,224,192.32,11
15036,2011-10-17,194,172.22,10
15036,2011-10-24,101,87.82999999999998,6
15036,2011-10-31,83,87.28999999999999,8
15036,2011-11-07,107,97.60999999999999,9
15036,2011-11-14,104,92.72,9
15036,2011-11-21,237,203.91,12
15036,2011-11-28,143,127.48999999999998,9
15036,2011-12-05,14,22.82,6
15039,2009-11-30,10,8.5,1
15039,2009-12-07,1,1.7,1
15039,2009-12-14,29,24.65,5
15039,2010-01-11,8,10.849999999999998,2
15039,2010-01-18,2,2.51,2
15039,2010-01-25,7,9.19,3
15039,2010-02-08,20,17.0,1
15039,2010-02-15,280,158.0,3
15039,2010-02-22,252,134.2,3
15039,2010-03-01,27,26.189999999999998,4
15039,2010-03-08,12,11.82,3
15039,2010-03-15,50,42.5,1
15039,2010-03-22,35,29.75,5
15039,2010-03-29,21,34.86,1
15039,2010-04-05,22,29.229999999999997,3
15039,2010-04-12,10,8.5,1
15039,2010-04-26,6,5.1,1
15039,2010-05-03,63,56.79,6
15039,2010-05-10,21,34.05,3
15039,2010-05-17,22,19.509999999999998,5
15039,2010-05-24,4,3.4,1
15039,2010-05-31,177,132.22,5
15039,2010-06-07,58,67.93,8
15039,2010-06-14,6,6.72,3
15039,2010-06-21,39,38.01,6
15039,2010-06-28,135,172.26,7
15039,2010-07-05,325,216.5,6
15039,2010-07-12,114,83.37,9
15039,2010-07-19,88,75.61,6
15039,2010-07-26,95,87.22999999999999,7
15039,2010-08-02,144,92.02,8
15039,2010-08-09,86,142.76,3
15039,2010-08-16,69,59.459999999999994,4
15039,2010-08-23,50,42.5,3
15039,2010-08-30,32,27.2,2
15039,2010-09-06,12,10.2,1
15039,2010-09-13,25,21.25,2
15039,2010-09-20,290,168.12,4
15039,2010-09-27,1,1.66,1
15039,2010-10-18,278,177.36,3
15039,2010-11-01,34,28.9,3
15039,2010-11-08,7,6.76,3
15039,2010-11-15,25,22.869999999999997,5
15039,2010-11-22,20,18.62,7
15039,2010-11-29,15,12.75,2
15039,2010-12-06,1,1.66,1
15039,2010-12-13,4,5.02,2
15039,2011-01-03,5,5.06,2
15039,2011-01-10,30,49.8,1
15039,2011-01-17,4,3.4,1
15039,2011-01-31,17,19.909999999999997,3
15039,2011-02-07,4,6.52,3
15039,2011-02-14,4,6.52,1
15039,2011-02-21,1,1.63,1
15039,2011-03-07,2,3.26,2
15039,2011-03-14,8,6.8,2
15039,2011-03-21,17,27.709999999999997,3
15039,2011-03-28,5,8.149999999999999,3
15039,2011-04-04,10,8.5,3
15039,2011-04-11,7,5.95,1
15039,2011-04-18,13,12.61,4
15039,2011-04-25,25,22.029999999999998,2
15039,2011-05-02,340,193.0,3
15039,2011-05-09,65,56.03,3
15039,2011-05-16,21,18.63,2
15039,2011-05-23,151,129.13,5
15039,2011-05-30,44,38.18,4
15039,2011-06-06,369,279.66999999999996,8
15039,2011-06-13,10,10.059999999999999,4
15039,2011-06-20,61,52.629999999999995,4
15039,2011-06-27,14,13.459999999999999,3
15039,2011-07-04,117,103.35,5
15039,2011-07-11,30,48.9,2
15039,2011-07-18,92,78.2,3
15039,2011-07-25,2,3.26,2
15039,2011-08-01,25,24.369999999999997,5
15039,2011-08-08,17,15.23,3
15039,2011-08-15,8,6.8,2
15039,2011-08-22,20,17.0,1
15039,2011-08-29,83,134.51,7
15039,2011-09-05,49,41.65,2
15039,2011-09-12,1,0.85,1
15039,2011-09-19,9,10.77,3
15039,2011-09-26,1,1.63,1
15039,2011-10-03,3,4.89,2
15039,2011-10-10,13,11.829999999999998,2
15039,2011-10-17,52,29.759999999999998,2
15039,2011-10-24,51,44.13,2
15039,2011-10-31,15,24.45,1
15039,2011-11-07,100,152.85999999999996,6
15039,2011-11-14,13,14.95,5
15039,2011-11-21,95,135.35,8
15039,2011-11-28,2,3.26,2
15039,2011-12-05,46,73.41999999999999,5
15044A,2009-12-07,9,35.82,4
15044A,2009-12-14,11,35.540000000000006,4
15044A,2010-01-11,1,6.04,1
15044A,2010-01-18,20,61.96000000000001,4
15044A,2010-02-01,1,2.95,1
15044A,2010-02-08,6,17.700000000000003,1
15044A,2010-02-15,12,35.400000000000006,2
15044A,2010-02-22,1,5.91,1
15044A,2010-03-01,64,163.99999999999997,4
15044A,2010-03-08,10,29.500000000000004,3
15044A,2010-03-15,17,50.150000000000006,5
15044A,2010-03-22,16,47.2,5
15044A,2010-03-29,12,30.599999999999998,1
15044A,2010-04-05,20,59.00000000000001,4
15044A,2010-04-12,7,20.650000000000002,2
15044A,2010-04-19,25,79.67000000000002,6
15044A,2010-04-26,237,619.15,7
15044A,2010-05-03,35,96.61,7
15044A,2010-05-10,23,67.85000000000001,4
15044A,2010-05-17,17,53.11000000000001,6
15044A,2010-05-24,14,44.260000000000005,4
15044A,2010-05-31,21,70.83000000000001,8
15044A,2010-06-07,3523,8998.769999999999,8
15044A,2010-06-14,65,174.70999999999998,6
15044A,2010-06-21,7,23.610000000000003,5
15044A,2010-06-28,79,227.85,10
15044A,2010-07-05,64,177.67999999999998,7
15044A,2010-07-12,17,53.11000000000001,3
15044A,2010-07-19,7,20.650000000000002,2
15044A,2010-07-26,4,11.8,2
15044A,2010-08-02,7,23.610000000000003,2
15044A,2010-08-09,5,17.71,2
15044A,2010-08-16,6,20.660000000000004,3
15044A,2010-08-23,9,26.550000000000004,2
15044A,2010-09-20,5,14.75,1
15044A,2010-09-27,4,17.72,2
15044A,2010-10-11,1,2.95,1
15044A,2010-10-18,1,2.95,1
15044A,2010-10-25,106,272.7,2
15044A,2010-11-01,1,2.95,1
15044A,2010-11-08,4,11.8,2
15044A,2010-11-22,6,17.700000000000003,1
15044A,2010-11-29,6,17.700000000000003,1
15044A,2010-12-20,6,17.700000000000003,1
15044A,2011-01-17,2,5.9,2
15044A,2011-01-24,18,53.1,1
15044A,2011-01-31,8,23.6,3
15044A,2011-02-21,5,26.11,2
15044A,2011-02-28,51,133.29,2
15044A,2011-03-07,12,35.400000000000006,2
15044A,2011-03-14,25,73.75000000000001,4
15044A,2011-03-21,6,17.700000000000003,1
15044A,2011-03-28,7,23.490000000000002,2
15044A,2011-04-04,12,35.400000000000006,2
15044A,2011-04-11,14,41.300000000000004,3
15044A,2011-04-18,10,38.02,4
15044A,2011-05-02,14,46.980000000000004,4
15044A,2011-05-09,18,53.1,1
15044A,2011-05-16,15,47.09,5
15044A,2011-05-23,26,82.38000000000001,8
15044A,2011-06-06,25,76.59,5
15044A,2011-06-13,10,29.5,2
15044A,2011-06-20,22,79.10000000000001,6
15044A,2011-06-27,6,17.700000000000003,3
15044A,2011-07-04,2,11.58,2
15044A,2011-07-11,38,112.10000000000002,5
15044A,2011-07-18,12,35.400000000000006,2
15044A,2011-07-25,1,5.79,1
15044A,2011-08-01,7,20.650000000000002,2
15044A,2011-08-08,12,52.44,3
15044A,2011-08-29,8,29.28,3
15044A,2011-09-05,3,17.37,2
15044A,2011-09-12,18,53.10000000000001,2
15044A,2011-09-19,11,32.45,3
15044A,2011-10-17,3,8.850000000000001,1
15044A,2011-10-31,1,2.95,1
15044A,2011-11-07,2,5.9,1
15044A,2011-11-14,20,64.68,5
15044A,2011-11-21,11,32.45,3
15044A,2011-11-28,1,5.79,1
15044A,2011-12-05,2,8.74,2
15044B,2009-11-30,1,2.95,1
15044B,2009-12-07,8,29.78,3
15044B,2009-12-14,3,11.940000000000001,3
15044B,2010-01-04,6,17.700000000000003,1
15044B,2010-01-11,1,5.91,1
15044B,2010-01-18,2,8.86,2
15044B,2010-01-25,1,5.91,1
15044B,2010-02-15,18,53.10000000000001,2
15044B,2010-02-22,2,5.9,1
15044B,2010-03-01,1,2.95,1
15044B,2010-03-08,6,17.700000000000003,1
15044B,2010-03-15,8,23.6,2
15044B,2010-03-29,12,30.599999999999998,1
15044B,2010-04-05,68,183.56,4
15044B,2010-04-12,6,17.700000000000003,1
15044B,2010-04-19,20,59.00000000000001,3
15044B,2010-04-26,129,340.54999999999995,6
15044B,2010-05-03,38,102.5,5
15044B,2010-05-10,23,67.85000000000001,4
15044B,2010-05-17,26,79.66000000000001,6
15044B,2010-05-24,14,47.220000000000006,4
15044B,2010-05-31,16,47.2,4
15044B,2010-06-07,530,1375.3400000000001,12
15044B,2010-06-14,60,162.92,5
15044B,2010-06-21,7,23.61,6
15044B,2010-06-28,123,331.73,7
15044B,2010-07-05,58,154.06,4
15044B,2010-07-12,19,59.010000000000005,6
15044B,2010-07-19,29,85.55000000000001,5
15044B,2010-07-26,4,11.8,2
15044B,2010-08-02,59,157.01,5
15044B,2010-08-09,3,17.73,3
15044B,2010-08-16,9,26.550000000000004,2
15044B,2010-08-23,9,29.510000000000005,3
15044B,2010-08-30,1,5.91,1
15044B,2010-09-06,1,5.91,1
15044B,2010-10-11,8,26.560000000000002,3
15044B,2010-10-18,2,5.9,1
15044B,2010-10-25,8,26.560000000000002,3
15044B,2010-11-01,1,2.95,1
15044B,2010-11-08,3,8.850000000000001,1
15044B,2010-11-15,6,17.700000000000003,1
15044B,2010-11-29,1,2.95,1
15044B,2010-12-06,2,8.86,2
15044B,2011-01-17,6,17.700000000000003,1
15044B,2011-01-24,18,53.1,1
15044B,2011-01-31,13,41.190000000000005,2
15044B,2011-02-07,1,2.95,1
15044B,2011-02-21,1,5.79,1
15044B,2011-02-28,52,136.23999999999998,3
15044B,2011-03-07,6,17.700000000000003,1
15044B,2011-03-14,13,41.190000000000005,3
15044B,2011-03-28,7,20.650000000000002,2
15044B,2011-04-04,7,23.490000000000002,2
15044B,2011-04-11,9,26.550000000000004,3
15044B,2011-04-18,5,23.27,3
15044B,2011-05-02,14,46.980000000000004,3
15044B,2011-05-09,17,50.15000000000001,4
15044B,2011-05-16,71,192.29,7
15044B,2011-05-23,10,29.500000000000004,3
15044B,2011-06-06,14,46.980000000000004,4
15044B,2011-06-13,16,47.2,3
15044B,2011-06-20,1,2.95,1
15044B,2011-06-27,6,17.700000000000003,3
15044B,2011-07-04,5,14.75,1
15044B,2011-07-11,14,41.300000000000004,2
15044B,2011-07-18,6,17.700000000000003,1
15044B,2011-09-19,3,8.850000000000001,1
15044B,2011-09-26,3,8.850000000000001,1
15044C,2009-11-30,1,6.04,1
15044C,2009-12-07,1,6.04,1
15044C,2009-12-14,4,17.98,4
15044C,2009-12-21,1,6.04,1
15044C,2010-01-04,7,20.650000000000002,2
15044C,2010-01-18,2,8.86,2
15044C,2010-01-25,2,5.9,1
15044C,2010-02-15,6,17.700000000000003,1
15044C,2010-02-22,2,5.9,1
15044C,2010-03-01,58,151.1,4
15044C,2010-03-08,3,8.850000000000001,2
15044C,2010-03-15,8,23.6,2
15044C,2010-03-22,14,41.300000000000004,4
15044C,2010-03-29,12,30.599999999999998,1
15044C,2010-04-05,13,38.35000000000001,2
15044C,2010-04-19,11,32.45,3
15044C,2010-04-26,36,106.20000000000002,8
15044C,2010-05-03,31,81.85,3
15044C,2010-05-10,35,103.25000000000001,6
15044C,2010-05-17,10,32.46,4
15044C,2010-05-24,7,20.650000000000002,2
15044C,2010-05-31,7,32.49,5
15044C,2010-06-07,34,123.98000000000002,9
15044C,2010-06-14,63,171.76999999999998,7
15044C,2010-06-21,11,53.17,7
15044C,2010-06-28,23,76.73000000000002,7
15044C,2010-07-05,73,221.98999999999998,9
15044C,2010-07-12,19,59.010000000000005,6
15044C,2010-07-19,14,44.260000000000005,3
15044C,2010-07-26,4,11.8,2
15044C,2010-08-02,69,186.51,4
15044C,2010-08-09,4,23.64,4
15044C,2010-08-16,6,17.700000000000003,2
15044C,2010-08-23,15,59.050000000000004,6
15044C,2010-08-30,1,5.91,1
15044C,2010-09-06,2,8.86,2
15044C,2010-09-13,7,20.650000000000002,2
15044C,2010-09-20,12,35.400000000000006,1
15044C,2010-09-27,2,5.9,1
15044C,2010-10-04,3,8.850000000000001,1
15044C,2010-10-11,1,2.95,1
15044C,2010-10-18,4,11.8,2
15044C,2010-10-25,1,5.91,1
15044C,2010-11-08,3,8.850000000000001,1
15044C,2010-11-15,12,35.400000000000006,2
15044C,2010-11-22,2,11.82,2
15044C,2010-12-06,4,20.68,3
15044C,2010-12-20,6,17.700000000000003,1
15044C,2011-01-17,5,28.95,1
15044C,2011-01-31,8,29.28,2
15044C,2011-02-28,53,139.19,3
15044C,2011-03-07,16,47.20000000000001,4
15044C,2011-03-14,1,5.79,1
15044C,2011-03-21,12,35.400000000000006,1
15044C,2011-03-28,2,11.58,2
15044C,2011-04-04,7,23.490000000000002,2
15044C,2011-04-11,1,2.95,1
15044C,2011-04-18,4,20.32,3
15044C,2011-04-25,4,20.32,3
15044C,2011-05-02,8,29.28,3
15044C,2011-05-09,5,17.590000000000003,3
15044C,2011-05-16,7,20.650000000000002,3
15044C,2011-05-23,15,47.09,4
15044C,2011-05-30,1,2.95,1
15044C,2011-06-06,14,44.14000000000001,4
15044C,2011-06-13,14,41.300000000000004,3
15044C,2011-06-20,12,46.760000000000005,5
15044C,2011-06-27,4,11.8,2
15044C,2011-07-04,3,14.530000000000001,3
15044C,2011-07-11,33,100.19000000000001,5
15044C,2011-07-25,3,17.37,1
15044C,2011-08-01,9,32.230000000000004,3
15044C,2011-08-22,6,17.700000000000003,1
15044C,2011-08-29,7,23.490000000000002,2
15044C,2011-09-05,2,11.58,1
15044C,2011-09-12,12,35.400000000000006,1
15044C,2011-09-19,10,29.500000000000004,3
15044C,2011-09-26,1,2.95,1
15044C,2011-10-03,1,2.95,1
15044C,2011-10-17,5,17.590000000000003,3
15044C,2011-11-07,6,17.700000000000003,2
15044C,2011-11-14,6,17.700000000000003,1
15044C,2011-11-21,5,14.75,3
15044C,2011-12-05,2,5.9,2
15044D,2009-11-30,7,33.010000000000005,4
15044D,2009-12-07,1,6.04,1
15044D,2009-12-14,12,44.67,5
15044D,2010-01-04,18,53.10000000000001,2
15044D,2010-01-11,1,6.04,1
15044D,2010-01-18,7,20.650000000000002,2
15044D,2010-01-25,5,29.55,1
15044D,2010-02-08,50,127.49999999999999,1
15044D,2010-02-15,19,59.010000000000005,3
15044D,2010-02-22,6,17.700000000000003,1
15044D,2010-03-01,63,161.04999999999998,3
15044D,2010-03-08,12,38.36000000000001,4
15044D,2010-03-15,10,32.46,4
15044D,2010-03-22,12,35.400000000000006,3
15044D,2010-03-29,13,36.51,2
15044D,2010-04-05,73,198.31,4
15044D,2010-04-12,6,17.700000000000003,1
15044D,2010-04-19,23,67.85000000000001,4
15044D,2010-04-26,21,61.95000000000001,5
15044D,2010-05-03,43,117.25,5
15044D,2010-05-10,24,70.80000000000001,5
15044D,2010-05-17,25,73.75,6
15044D,2010-05-24,6,17.700000000000003,1
15044D,2010-05-31,12,44.28,5
15044D,2010-06-07,31,100.33000000000001,9
15044D,2010-06-14,12,41.32000000000001,5
15044D,2010-06-21,5,14.75,3
15044D,2010-06-28,117,311.07,7
15044D,2010-07-05,115,299.25,5
15044D,2010-07-12,18,53.10000000000001,4
15044D,2010-07-19,35,106.21000000000001,6
15044D,2010-07-26,10,32.46000000000001,3
15044D,2010-08-02,68,180.6,3
15044D,2010-08-09,7,20.650000000000002,2
15044D,2010-08-16,13,38.35000000000001,4
15044D,2010-08-23,10,29.500000000000004,3
15044D,2010-08-30,1,5.91,1
15044D,2010-09-13,12,35.400000000000006,1
15044D,2010-09-20,1,5.91,1
15044D,2010-09-27,1,2.95,1
15044D,2010-10-04,1,5.91,1
15044D,2010-10-11,2,5.9,2
15044D,2010-10-18,10,32.46,4
15044D,2010-10-25,7,20.650000000000002,2
15044D,2010-11-01,2,5.9,1
15044D,2010-11-08,5,20.67,2
15044D,2010-12-06,1,5.91,1
15044D,2011-01-17,15,47.09,4
15044D,2011-01-24,18,53.1,1
15044D,2011-01-31,6,17.700000000000003,1
15044D,2011-02-28,60,162.67999999999998,3
15044D,2011-03-07,2,8.74,2
15044D,2011-03-14,67,177.64999999999998,4
15044D,2011-03-21,6,17.700000000000003,1
15044D,2011-03-28,7,20.650000000000002,2
15044D,2011-04-04,10,32.34,5
15044D,2011-04-11,9,26.550000000000004,2
15044D,2011-04-18,2,5.9,2
15044D,2011-05-02,13,41.190000000000005,3
15044D,2011-05-09,21,61.95,2
15044D,2011-05-16,14,41.300000000000004,4
15044D,2011-05-23,20,61.84000000000001,5
15044D,2011-06-06,16,50.040000000000006,4
15044D,2011-06-13,11,32.45,3
15044D,2011-06-20,6,17.700000000000003,1
15044D,2011-06-27,5,14.750000000000002,2
15044D,2011-07-04,75,193.25,2
15044D,2011-07-11,24,70.80000000000001,3
15044D,2011-07-18,7,20.650000000000002,2
15044D,2011-08-01,23,79.21000000000001,4
15044D,2011-08-29,7,26.33,3
15044D,2011-09-05,3,8.850000000000001,2
15044D,2011-09-12,12,35.400000000000006,1
15044D,2011-09-19,75,192.45,2
15044D,2011-09-26,6,17.700000000000003,1
15044D,2011-10-03,1,2.95,1
15044D,2011-10-10,72,183.6,1
15044D,2011-10-17,5,14.75,1
15044D,2011-11-07,6,17.700000000000003,2
15044D,2011-11-14,6,17.700000000000003,1
15044D,2011-11-21,5,14.75,3
15044D,2011-11-28,7,23.490000000000002,2
15044D,2011-12-05,2,5.9,1
15056BL,2009-11-30,1030,3927.5499999999997,24
15056BL,2009-12-07,910,3448.6,28
15056BL,2009-12-14,238,1243.15,17
15056BL,2009-12-21,19,120.10000000000001,2
15056BL,2010-01-04,912,3356.4,7
15056BL,2010-01-11,132,709.22,21
15056BL,2010-01-18,51,323.76,10
15056BL,2010-01-25,17,101.15,4
15056BL,2010-02-01,25,148.75,6
15056BL,2010-02-08,16,95.2,7
15056BL,2010-02-15,25,148.75,8
15056BL,2010-02-22,277,1408.92,14
15056BL,2010-03-01,65,376.29,16
15056BL,2010-03-08,27,160.65,4
15056BL,2010-03-15,81,428.71999999999997,9
15056BL,2010-03-22,23,136.85000000000002,7
15056BL,2010-03-29,26,154.7,6
15056BL,2010-04-05,100,541.77,9
15056BL,2010-04-12,26,154.70000000000002,5
15056BL,2010-04-19,11,72.22,5
15056BL,2010-04-26,9,53.550000000000004,3
15056BL,2010-05-03,14,87.07000000000001,7
15056BL,2010-05-10,75,386.25,7
15056BL,2010-05-17,23,136.85000000000002,6
15056BL,2010-05-24,8,47.6,2
15056BL,2010-05-31,10,79.81,6
15056BL,2010-06-07,162,843.9,12
15056BL,2010-06-14,19,133.36,5
15056BL,2010-06-21,5,29.75,2
15056BL,2010-06-28,107,540.6500000000001,7
15056BL,2010-07-05,96,511.51000000000005,19
15056BL,2010-07-12,19,119.82000000000001,8
15056BL,2010-07-19,113,646.97,11
15056BL,2010-07-26,10,66.27000000000001,4
15056BL,2010-08-02,73,374.35,7
15056BL,2010-08-09,62,368.90000000000003,9
15056BL,2010-08-16,176,927.2,14
15056BL,2010-08-23,197,1065.69,13
15056BL,2010-08-30,26,168.24,6
15056BL,2010-09-06,76,398.97,6
15056BL,2010-09-13,46,280.47,9
15056BL,2010-09-20,203,1077.39,31
15056BL,2010-09-27,47,306.73,12
15056BL,2010-10-04,74,453.84000000000003,19
15056BL,2010-10-11,92,543.71,20
15056BL,2010-10-18,424,2169.57,13
15056BL,2010-10-25,82,434.67,10
15056BL,2010-11-01,135,743.2500000000001,15
15056BL,2010-11-08,97,553.15,19
15056BL,2010-11-15,62,375.67,17
15056BL,2010-11-22,91,615.9200000000001,25
15056BL,2010-11-29,169,943.6300000000001,22
15056BL,2010-12-06,38,293.8,14
15056BL,2010-12-13,61,390.03000000000003,9
15056BL,2010-12-20,28,180.14000000000001,4
15056BL,2011-01-03,95,505.25,9
15056BL,2011-01-10,19,113.05000000000001,4
15056BL,2011-01-17,67,351.66999999999996,6
15056BL,2011-01-24,12,90.93,6
15056BL,2011-01-31,73,447.37,8
15056BL,2011-02-07,13,90.37,8
15056BL,2011-02-14,9,73.08,5
15056BL,2011-02-21,31,197.47000000000003,5
15056BL,2011-02-28,11,65.45,2
15056BL,2011-03-07,4,23.8,2
15056BL,2011-03-14,53,321.86,6
15056BL,2011-03-21,55,333.76,6
15056BL,2011-03-28,3,24.36,3
15056BL,2011-04-04,6,42.21,4
15056BL,2011-04-11,16,114.73,8
15056BL,2011-04-18,29,172.55,3
15056BL,2011-04-25,44,274.82000000000005,4
15056BL,2011-05-02,64,320.8,3
15056BL,2011-05-09,93,532.4100000000001,12
15056BL,2011-05-16,31,203.98000000000002,8
15056BL,2011-05-23,19,132.58,9
15056BL,2011-05-30,21,67.46000000000001,5
15056BL,2011-06-06,33,228.9,6
15056BL,2011-06-13,17,114.17000000000002,5
15056BL,2011-06-20,74,459.83000000000004,10
15056BL,2011-06-27,15,108.78,6
15056BL,2011-07-04,163,849.85,6
15056BL,2011-07-11,113,602.1500000000001,8
15056BL,2011-07-18,222,1160.43,13
15056BL,2011-07-25,14,83.30000000000001,5
15056BL,2011-08-01,82,421.9,4
15056BL,2011-08-08,18,172.20000000000002,6
15056BL,2011-08-15,96,517.71,8
15056BL,2011-08-22,33,215.88000000000002,10
15056BL,2011-08-29,17,114.17000000000002,4
15056BL,2011-09-05,123,691.38,12
15056BL,2011-09-12,46,280.21000000000004,6
15056BL,2011-09-19,36,230.04000000000002,10
15056BL,2011-09-26,87,530.6700000000001,10
15056BL,2011-10-03,196,992.71,8
15056BL,2011-10-10,37,193.15,4
15056BL,2011-10-17,43,262.36,9
15056BL,2011-10-24,169,892.0600000000001,10
15056BL,2011-10-31,94,531.85,12
15056BL,2011-11-07,48,318.15000000000003,14
15056BL,2011-11-14,74,398.81000000000006,10
15056BL,2011-11-21,21,131.46,6
15056BL,2011-11-28,12,90.93,5
15056BL,2011-12-05,75,498.33000000000004,9
15056N,2009-11-30,711,2412.45,18
15056N,2009-12-07,818,2935.1,18
15056N,2009-12-14,103,574.0,12
15056N,2009-12-21,12,71.4,1
15056N,2010-01-04,611,1865.45,3
15056N,2010-01-11,121,636.72,18
15056N,2010-01-18,26,168.24,2
15056N,2010-01-25,17,101.15,5
15056N,2010-02-01,6,35.7,2
15056N,2010-02-08,16,101.97,3
15056N,2010-02-15,19,119.82000000000001,8
15056N,2010-02-22,276,1396.2,10
15056N,2010-03-01,188,988.1400000000001,21
15056N,2010-03-08,103,559.62,9
15056N,2010-03-15,77,404.92,7
15056N,2010-03-22,33,196.35000000000002,6
15056N,2010-03-29,19,126.59,7
15056N,2010-04-05,282,1458.21,15
15056N,2010-04-12,58,345.1,9
15056N,2010-04-19,161,892.11,14
15056N,2010-04-26,134,798.23,19
15056N,2010-05-03,33,223.43,13
15056N,2010-05-10,154,877.54,13
15056N,2010-05-17,114,638.61,13
15056N,2010-05-24,97,632.24,9
15056N,2010-05-31,111,613.9000000000001,13
15056N,2010-06-07,207,1165.81,14
15056N,2010-06-14,223,1187.47,14
15056N,2010-06-21,88,498.99,11
15056N,2010-06-28,182,971.75,16
15056N,2010-07-05,222,1204.66,29
15056N,2010-07-12,55,347.56,12
15056N,2010-07-19,87,579.1700000000001,18
15056N,2010-07-26,25,169.06,9
15056N,2010-08-02,98,543.41,11
15056N,2010-08-09,123,673.3900000000001,13
15056N,2010-08-16,160,879.39,10
15056N,2010-08-23,202,1148.67,11
15056N,2010-08-30,63,401.93,11
15056N,2010-09-06,149,773.32,7
15056N,2010-09-13,127,749.8100000000001,16
15056N,2010-09-20,51,317.33000000000004,13
15056N,2010-09-27,35,221.79000000000002,10
15056N,2010-10-04,97,529.49,12
15056N,2010-10-11,55,367.87,16
15056N,2010-10-18,319,1664.82,17
15056N,2010-10-25,20,119.0,7
15056N,2010-11-01,173,916.12,14
15056N,2010-11-08,94,470.84000000000003,11
15056N,2010-11-15,45,274.52,13
15056N,2010-11-22,90,576.12,23
15056N,2010-11-29,157,807.95,10
15056N,2010-12-06,29,247.02,16
15056N,2010-12-13,20,132.54000000000002,8
15056N,2010-12-20,38,253.18,8
15056N,2011-01-03,24,149.57000000000002,8
15056N,2011-01-10,55,299.73,10
15056N,2011-01-17,23,149.87,8
15056N,2011-01-24,36,233.73000000000002,7
15056N,2011-01-31,22,143.92000000000002,10
15056N,2011-02-07,200,1016.5099999999999,10
